"county, state",logist params,logist max error,exp params,exp max error,first case
"Hill, Texas",[ 15.08575567  -0.1632084   16.08445606 -15.20734027  -6.32744578],14450193798215.703,"[0, 0, 0]",0.0,2020-03-30
"Hockley, Texas",[0 0 0 0 0],0.0,[ 5.19978300e+01  8.92548454e-03 -5.06475003e+01],0.02118404642028003,2020-03-20
"Hood, Texas",[ 2.30796233 -0.18831008 21.63960855  3.56145204 -2.10869124],1690863234856.682,"[0, 0, 0]",0.0,2020-03-27
"Hopkins, Texas",[154.60626757  -0.49037092   3.39611851  -4.32684307   0.61276276],2581634047545417.5,"[0, 0, 0]",0.0,2020-03-25
"Houston, Texas",,,,,
"Howard, Texas",[ 0.55647364 -1.88528487 49.9991736  17.44265584  1.        ],3.2315923101270942,[-6.52865280e-12  1.00164766e+00  1.00000000e+00],inf,2020-04-10
"Hudspeth, Texas",,,,,
"Hunt, Texas",[ 4.000862   -0.1347466  54.29308104 12.04010409 -2.05246772],4678045259546.582,[ 5.72382494  0.07656097 -5.53277522],0.05494217538050547,2020-03-25
"Hutchinson, Texas",[-9.69129701 -7.00224183 37.48891299 17.2389057   2.25002248],0.0010714285743161091,[0.02456537 0.36013639 1.89909814],0.00758195766136761,2020-04-04
"Irion, Texas",,,,,
"Jack, Texas",[0 0 0 0 0],0.0,[0.0022407  1.20410141 0.94383842],0.004933546647004824,2020-04-09
"Jackson, Texas",[-17.27388333  -8.76429119  18.4884804   26.84335897   2.71430631],0.00431972789221648,"[0, 0, 0]",0.0,2020-03-26
"Jasper, Texas",[ 7.64451367 -1.18173263  4.93552323  5.12761596  2.15514525],53327855335632.12,[ 8.23329985e+01  5.93219551e-03 -8.10941701e+01],0.03866829412678877,2020-04-02
"Jeff Davis, Texas",,,,,
"Jefferson, Texas","[ 2.74601957e+00 -1.88949159e-01  1.93394732e+02  1.13539564e+01
 -3.98458449e+00]",3144261220160.2827,[ 44.84612106   0.06547123 -45.17577259],0.8638595998429316,2020-03-24
"Jim Hogg, Texas",,,,,
"Jim Wells, Texas",[  0.4153868  -35.29349842   1.00000001   2.52362904   0.99999999],0.023317430864627973,"[0, 0, 0]",0.0,2020-03-30
"Johnson, Texas",[ 3.45985823 -0.36902207 33.71862058 11.58679056  1.93804988],371338103190.7328,[ 4.46346320e+01  2.50543517e-02 -4.68170971e+01],0.38647097238410627,2020-03-19
"Jones, Texas","[-6.97675296e-07 -5.77406273e+00  9.61242251e-01  3.93343901e+00
  1.03020902e+00]",222696.37373786577,"[0, 0, 0]",0.0,2020-04-08
"Karnes, Texas",[-17.46687399  -9.29386029  18.18831857  26.87494179   1.9523718 ],0.0005895691612072737,"[0, 0, 0]",0.0,2020-03-26
"Kaufman, Texas",[ 3.86139642 -0.27004815 39.64396174 10.63624573  1.00688084],7905327004.149042,[ 6.44342591  0.08898592 -6.4161982 ],0.0810916293282161,2020-03-25
"Kendall, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-25
"Kenedy, Texas",,,,,
"Kent, Texas",,,,,
"Kerr, Texas",[-34.22577189  -6.83276128   3.69017649  28.26384046   1.93333402],0.0007822222222241146,[2.90611848e-10 1.57878691e+00 1.83633823e+00],0.28525439798995583,2020-04-01
"Kimble, Texas",,,,,
"King, Texas",,,,,
"Kinney, Texas",,,,,
"Kleberg, Texas",[-17.0184871  -49.78711948  17.5134339   29.31390216   1.7777986 ],0.0008736942083621364,"[0, 0, 0]",0.0,2020-03-29
"Knox, Texas",[-10.08760282  -1.92089478  49.99903511  18.78602195   1.        ],1.4429391220504477,[-9.65524307e-13  9.99826674e-01  1.00000000e+00],0.00030253193499914775,2020-04-07
"Lamar, Texas",[11.25222331 -0.29336525  7.53361291  2.73401354  1.25030934],49107551279100.86,"[0, 0, 0]",0.0,2020-03-25
"Lamb, Texas",[-20.95355971 -24.44687441  17.93441895  68.77424536   1.10526289],0.00026909378709953256,[6.73194244e-06 6.69004094e-01 9.81962206e-01],0.0039149436862344605,2020-03-28
"Lampasas, Texas",[-9.41835128 -6.05903358 32.59256054 16.70018207  2.1538762 ],0.00372781065540257,"[0, 0, 0]",0.0,2020-04-03
"La Salle, Texas",,,,,
"Lavaca, Texas",[-25.29940171 -25.65588499  19.37668926  44.02040115   1.96551715],0.0025842251193568242,[0.22474516 0.10381707 0.59817816],0.0071043270310579415,2020-03-18
"Lee, Texas",[-3.5286077  -3.85694868  4.87320916 19.11042515  1.92857143],175139153663312.75,"[0, 0, 0]",0.0,2020-04-02
"Leon, Texas","[ 3.40869568e+01 -7.82747750e-02  2.03498083e+03  5.36490450e+01
  4.94433185e-01]",2372170129726832.0,[0.89650991 0.07815326 0.4933323 ],0.006763536628031617,2020-03-30
"Liberty, Texas",[ 1.22207458 -0.36688531 21.42589584 13.03552506  1.16302508],2338233205492.0537,[ 6.95245887  0.07120448 -7.22843213],0.061713065041604925,2020-03-25
"Limestone, Texas",[-16.72125412 -23.45040758  19.13178404  28.44813805   4.95451951],0.0351823043282736,[ 3.03123425  0.07796302 -2.79034979],0.03268141059699056,2020-03-25
"Lipscomb, Texas",,,,,
"Live Oak, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-01
"Llano, Texas",[-17.34260034  -3.89173537  18.1966306   32.75067012   2.72727273],0.0006806028196402525,"[0, 0, 0]",0.0,2020-03-25
"Loving, Texas",,,,,
"Lubbock, Texas","[ 4.27381164e+00 -1.68756068e-01  4.76770849e+02  1.43795232e+01
 -1.41002440e+01]",518915886896.62115,[ 6.06761010e+01  6.78669901e-02 -7.71184778e+01],3.3866330972715937,2020-03-17
"Lynn, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-28
"McCulloch, Texas",[-29.88635513 -26.9840312    9.26402272  12.75465412   2.57142233],0.010612244898739258,"[0, 0, 0]",0.0,2020-04-09
"McLennan, Texas","[ 8.81500582e-01 -7.68775627e-02  1.47122124e+02  1.00972409e+01
 -4.45654856e+01]",1459908669865.3513,"[0, 0, 0]",0.0,2020-03-18
"McMullen, Texas",,,,,
"Madison, Texas",[ 1.67363551 -1.73066971 49.99211489 18.83999163  1.        ],63.26874401888549,[-2.03364731e-13  9.98421787e-01  1.00000000e+00],inf,2020-04-09
"Marion, Texas",,,,,
"Martin, Texas",[-17.57103925  -9.37981527  18.74555586  25.41102008   1.42855295],0.0006122448988128018,[ 0.93080265  0.04643183 -0.11149626],0.0038167793656558066,2020-03-26
"Mason, Texas",[-74.38256391  -0.99038415  38.64308845  29.80470596   1.        ],52.551050240572934,[4.68688608e-14 9.99919985e-01 1.00000000e+00],9.906497921156457e-05,2020-04-04
"Matagorda, Texas",[27.28084271 -0.36672612 47.45499138  6.8006892   2.12615505],132641206930357.27,[ 1.26575055e+02  1.33466613e-02 -1.31121277e+02],0.6877416275225793,2020-03-16
"Maverick, Texas",[-17.24141967 -23.07785018  19.07105007  28.57125508   5.00018388],0.02866310168383235,[ 3.10336977e+01  1.45790177e-02 -3.13221296e+01],0.04034272338751382,2020-03-25
"Medina, Texas",[21.10862064 -0.3582202  13.43979193 12.91054586  1.51949865],137538083507413.72,[ 0.9530325   0.09969483 -0.43698839],0.01778152606495214,2020-03-18
"Menard, Texas",,,,,
"Midland, Texas",[ 1.63521709 -0.2207754  39.09207574  9.21615118 -2.92438877],848714617347.2594,"[0, 0, 0]",0.0,2020-03-21
"Milam, Texas",[-17.03509905  -8.63083183  18.89874216  26.95502585   4.09102419],0.01495381626840786,[ 1.39058604  0.09035697 -0.1199918 ],0.029781699517002578,2020-03-25
"Mills, Texas",,,,,
"Mitchell, Texas",[-10.08760282  -1.92089478  49.99903511  18.78602195   1.        ],1.4429391220504477,[-9.65524307e-13  9.99826674e-01  1.00000000e+00],0.00030253193499914775,2020-04-07
"Montague, Texas",[-17.66503684 -49.52850338  17.85101915  30.13745908   1.55002083],0.0038600000085782893,[7.75910402e-04 4.56149192e-01 9.34995057e-01],0.0031532825869662945,2020-03-27
"Montgomery, Texas","[ 6.14966789e+00 -1.40976325e-01  5.18718896e+02  1.91839658e+01
 -1.18833777e+01]",37551481586.340195,[ 24.91788841   0.07536284 -39.38782658],1.490297850778236,2020-03-10
"Moore, Texas","[ 1.55215137e+01 -2.57006847e-01  2.89669447e+04  3.03930141e+01
  2.05855119e+00]",1768290041127948.5,[0.75801781 0.25676315 2.05530116],0.2565498644110954,2020-03-30
"Morris, Texas",[-17.71839092 -31.26454215  19.89804985  48.57713601   1.54166666],0.0015752923976608186,[0.08506314 0.15222975 0.73096748],0.004191659662331073,2020-03-23
"Motley, Texas",[-0.41536667 -1.5976336  50.23535445 16.45905014  1.        ],inf,[-8.52202447e-10  8.90696641e-01  1.00000000e+00],inf,2020-04-13
"Nacogdoches, Texas",[0 0 0 0 0],0.0,[ 4.95757523  0.13192645 -5.14817977],0.16154817950963204,2020-03-26
"Navarro, Texas",[0 0 0 0 0],0.0,[ 14.42053313   0.03792773 -13.77386994],0.022338265074893116,2020-03-27
"Newton, Texas",[  0.39112312 -33.16490831   1.00000002   9.52782507   0.99999999],0.02267173397678793,[0.15088448 0.16462546 0.72540794],0.005362148804183956,2020-04-01
"Nolan, Texas",,,,,
"Nueces, Texas",[  0.95016162  -0.16658842 108.01451055   9.97852096 -12.11537919],1960389839643.2168,"[0, 0, 0]",0.0,2020-03-24
"Ochiltree, Texas",,,,,
"Oldham, Texas",[17.51365749 -0.20734094  2.59797198 -2.06370262  0.67355013],14517850399437.168,"[0, 0, 0]",0.0,2020-03-21
"Orange, Texas",[ 4.40217568 -0.2633978  54.82359511  7.94048405 -1.59456386],254356657538.1261,[ 24.82566011   0.05440023 -27.57042452],0.315797778544038,2020-03-25
"Palo Pinto, Texas",[ 9.31475432 -1.19183726  3.50250728  4.33460943  0.96120664],139613742891763.78,[ 2.23013712e+01  1.49218050e-02 -2.18315598e+01],0.021602666484088533,2020-04-02
"Panola, Texas",[-10.41153278 -23.95485234  29.54485015  23.79145577   8.50008469],0.15730158733346714,[0.60849279 0.26917653 2.5459701 ],0.0519022855810491,2020-04-02
"Parker, Texas",[-16.42345018 -12.31150408  18.7467359   29.38032704   6.65221665],0.04494854022670023,[1.3656831  0.11266187 0.50492888],0.032264571241408566,2020-03-24
"Parmer, Texas",,,,,
"Pecos, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-06
"Polk, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-29
"Potter, Texas","[ 4.79235235e+00 -3.16538157e-01  8.30592700e+01  1.14991943e+01
 -3.77538145e-02]",1171741267785.8174,[ 21.9106865    0.06650074 -27.42175729],0.8458005104891397,2020-03-21
"Presidio, Texas",,,,,
"Rains, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-10
"Randall, Texas",[ 9.67964002 -0.2235763  93.16588995  0.92294387 -6.07810825],175297518400.2433,[ 1.33425378e+02  2.46047545e-02 -1.35660892e+02],0.5158783455990488,2020-03-27
"Reagan, Texas",,,,,
"Real, Texas",,,,,
"Red River, Texas",,,,,
"Reeves, Texas",,,,,
"Refugio, Texas",,,,,
"Roberts, Texas",,,,,
"Robertson, Texas",[ -5.04314791 -33.49839047   3.02186377  22.31817961   1.86363667],0.000277102576568034,"[0, 0, 0]",0.0,2020-03-25
"Rockwall, Texas",[0 0 0 0 0],0.0,[ 5.63645373  0.08685838 -2.94269722],0.12320059950419962,2020-03-26
"Runnels, Texas",,,,,
"Rusk, Texas",[13.28988768 -0.37311856 14.98456769  9.49430865  0.85296432],25937879064902.977,[  9.33858795   0.03993486 -10.1575447 ],0.05826915003159567,2020-03-18
"Sabine, Texas",[ 1.67363551 -1.73066971 49.99211489 18.83999163  1.        ],63.26874401888549,[-2.03364731e-13  9.98421787e-01  1.00000000e+00],inf,2020-04-09
"San Augustine, Texas",[ 4.68481815 -0.23132396 13.85155589 -1.46992722 -1.9443642 ],14664177547.911871,"[0, 0, 0]",0.0,2020-04-01
"San Jacinto, Texas",[ 0.27958098 -0.79440133  6.84099577 14.44571573  0.94033289],42943928251394.95,[0.29595388 0.1959746  0.21296827],0.017819033504166484,2020-03-29
"San Patricio, Texas",[31.69231353 -0.76935497  6.5263651   5.57954764  0.9734615 ],689455515961275.6,"[0, 0, 0]",0.0,2020-03-25
"San Saba, Texas",,,,,
"Schleicher, Texas",,,,,
"Scurry, Texas",[ -32.38320207 -101.53347808    5.30928084   37.32673887    1.71428535],0.0040816326530639015,"[0, 0, 0]",0.0,2020-04-09
"Shackelford, Texas",,,,,
"Shelby, Texas","[ 1.58532977e+00 -2.88338536e-01  5.62326204e+01  1.27837334e+01
  3.93164729e-02]",4065563113271.0913,[  8.87137552   0.09819324 -10.04010502],0.2574212819535894,2020-03-27
"Sherman, Texas",,,,,
"Smith, Texas",[  4.08421801  -0.15563544 138.02781389  15.2712927   -1.23082346],487430692263.6766,[ 28.01372774   0.05023273 -31.13327375],0.38730975301536497,2020-03-13
"Somervell, Texas",,,,,
"Starr, Texas",[-14.84724175  -5.45526766  15.90535699  23.90211273   5.14996525],0.011273333336555478,"[0, 0, 0]",0.0,2020-03-27
"Stephens, Texas",[ 0.55647364 -1.88528487 49.9991736  17.44265584  1.        ],3.2315923101270942,[-6.52865280e-12  1.00164766e+00  1.00000000e+00],inf,2020-04-10
"Sterling, Texas",,,,,
"Stonewall, Texas",,,,,
"Sutton, Texas",,,,,
"Swisher, Texas",[-49.14934033 -52.36475063  18.45389162 -21.36713212 -16.50944717],0.004947768281101614,[0.32520435 0.15213736 0.3542076 ],0.008845463072592232,2020-03-29
"Tarrant, Texas","[ 1.04217041e+01 -1.57829201e-01  1.52966672e+03  1.71237139e+01
 -1.82137239e+01]",947239866156.3208,[ 5.45950151e+01  8.42577698e-02 -9.07468948e+01],14.177782597764807,2020-03-10
"Taylor, Texas","[ 6.42097263e+00 -1.29664353e-01  2.38194782e+02  8.95366179e+00
 -8.45124086e+00]",1100512145573.9163,[ 20.35607407   0.08248111 -18.52866527],0.42869707789535977,2020-03-27
"Terrell, Texas",,,,,
"Terry, Texas",[-16.67654042  -8.31749346  18.56286137  27.14326701   4.63636885],0.015517744287861634,[0.54576611 0.13242637 1.58454923],0.022952819879557638,2020-03-25
"Throckmorton, Texas",,,,,
"Titus, Texas",[ -9.97351488 -25.29948125  32.11147618  19.99782711   3.92314552],0.03266272191702103,[ 17.28011372   0.03125069 -17.06359134],0.04247854156986048,2020-04-03
"Tom Green, Texas","[ 3.80149939e+02 -2.37007791e-01  4.60213235e+01 -1.25393332e+01
 -1.50882823e+00]",2.9481893638022344e+16,[ 4.45446904e+01  3.22543617e-02 -4.59529639e+01],0.14399778659703266,2020-03-25
"Travis, Texas","[ 6.74119546e+00 -1.34492531e-01  1.52151461e+03  1.48469866e+01
 -3.68405402e+01]",59590802258.61143,[ 1.25542219e+02  6.63897112e-02 -1.58076179e+02],12.84651783591437,2020-03-13
"Trinity, Texas",[-9.7014458  -6.99013994 37.2996904  17.28703578  2.74997809],0.002976190478933588,[0.86077179 0.11403617 1.01054098],0.007946005013119631,2020-04-04
"Tyler, Texas",[-9.68454696 -6.99097997 37.21164026 17.18854941  3.00003993],0.008571428580540514,"[0, 0, 0]",0.0,2020-04-04
"Upshur, Texas",[-18.1785126   -9.94218192  19.46611905  33.10508725   3.44440083],0.013108866479264979,[ 0.76217713  0.09869841 -0.19279344],0.004416166041625708,2020-03-20
"Upton, Texas",,,,,
"Uvalde, Texas",[-16.63987175 -49.51901222  18.08547761  29.28164278   4.49996095],0.011333333337400156,"[0, 0, 0]",0.0,2020-03-27
"Val Verde, Texas",[ -4.1445964  -65.14241811   5.5         15.83216731   6.5       ],859.6048953097213,"[0, 0, 0]",0.0,2020-03-26
"Van Zandt, Texas",[10.70454288 -0.44852908  9.44038185 12.66780649  1.0212081 ],35177344727626.023,[ 2.10535181  0.07027515 -2.10608016],0.0253350873848975,2020-03-19
"Victoria, Texas",[ 8.29757955 -0.31737589 93.30845601  6.69603728 -0.24630153],4056961432265.588,[ 5.72287478e+01  4.67986057e-02 -6.30926979e+01],1.0643264199517009,2020-03-24
"Walker, Texas","[ 1.87745517e+01 -1.32838464e-01  1.81734408e+04  4.57388001e+01
 -1.37081549e-01]",1231781947105367.0,[ 2.22848111  0.13266274 -0.14244522],0.20952663528084928,2020-03-25
"Waller, Texas",[0 0 0 0 0],0.0,[ 18.78866103   0.03744392 -16.31988985],0.030818864478852168,2020-03-29
"Ward, Texas",,,,,
"Washington, Texas",[ 1.60614483 -0.15089386 60.76250936  6.75192072 -5.8912301 ],10264708650301.088,[ 3.86295890e+02  5.14152572e-03 -3.82014886e+02],0.3001633499128123,2020-03-28
"Webb, Texas","[ 4.03095434e+00 -2.01424559e-01  3.06545040e+02  1.48979695e+01
 -4.82661697e+00]",75334335596.50883,[ 33.78791387   0.07744072 -44.89496411],1.629442146585829,2020-03-18
"Wharton, Texas",[ 3.17663477 -0.28215256 35.64643613 11.69150597  3.35100073],79516437335.00922,[ 5.76943172  0.08954852 -3.68450305],0.09556647104702382,2020-03-25
"Wheeler, Texas",,,,,
"Wichita, Texas",[ 4.57698127 -0.32982679 54.73542157  7.46639423  0.10318087],568274771072.0208,"[0, 0, 0]",0.0,2020-03-18
"Wilbarger, Texas",[ 1.06058568 -3.32304906 49.93841193 10.32686724  1.00000001],inf,"[0, 0, 0]",0.0,2020-04-14
"Willacy, Texas",[53.70944304 -2.82494809  3.46218629  4.70444898  1.63333542],856918971764727.2,"[0, 0, 0]",0.0,2020-03-27
"Williamson, Texas","[ 2.78141983e+00 -1.39536935e-01  1.72870365e+02  1.11495821e+01
 -7.99284273e+00]",2238220625155.372,[ 1.09515692e+02  2.87218080e-02 -1.10249366e+02],0.5421238630058522,2020-03-18
"Wilson, Texas",[-16.2928747  -23.15390278  18.96466121  28.58946082   6.09090765],0.030782693242591145,[ 4.88259561e+01  1.03221779e-02 -4.84411228e+01],0.015221047743074855,2020-03-25
"Winkler, Texas",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-10
"Wise, Texas","[ 3.39649259e+01 -1.09352673e-01  5.14054226e+03  4.65741433e+01
  9.68588975e-01]",1366798477517333.5,[0.92992387 0.10925267 0.96768004],0.018343674511539065,2020-03-30
"Wood, Texas",[15.7342003  -0.54153138  5.10386563  0.82653912  0.55876709],110124697593606.48,"[0, 0, 0]",0.0,2020-04-01
"Yoakum, Texas",[ 0.55647364 -1.88528487 49.9991736  17.44265584  1.        ],3.2315923101270942,[-6.52865280e-12  1.00164766e+00  1.00000000e+00],inf,2020-03-27
"Young, Texas",[-17.05937254  -9.76675758  17.67529446  26.89095392   2.54991016],0.002260000021521069,"[0, 0, 0]",0.0,2020-03-27
"Zapata, Texas",[-9.69309307 -3.8295307  49.65184119 16.62171383  2.30000644],0.009680000000334846,"[0, 0, 0]",0.0,2020-04-06
"Zavala, Texas",,,,,
"Beaver, Utah",,,,,
"Box Elder, Utah",[36.0041169  -0.33691398 12.25137683  2.40819368  0.47692345],157683384628780.1,"[0, 0, 0]",0.0,2020-03-18
"Cache, Utah",[ 9.38298399 -0.30742906 35.97928812 11.46332717  2.16200724],11085334845860.668,[ 8.43207226  0.06354243 -9.10237333],0.13161490565909714,2020-03-18
"Carbon, Utah",[-8.95989329 -8.51793148 32.96107462 16.1303619   1.61539257],0.0011834319529792697,"[0, 0, 0]",0.0,2020-04-03
"Daggett, Utah",,,,,
"Davis, Utah","[ 3.44106572e+01 -1.84687902e-01  2.38788545e+02  8.68854319e+00
 -3.23445611e+00]",23616411814986.59,[ 4.16790909e+01  4.91509327e-02 -5.80074032e+01],2.0448075913396906,2020-03-06
"Duchesne, Utah",[-9.41797519 -6.05943791 32.59307216 16.69646602  2.15385047],0.004497041420212527,"[0, 0, 0]",0.0,2020-04-03
"Emery, Utah",[-9.41753522 -6.08793605 32.54327296 17.06868801  1.92307922],0.0018934911242869338,"[0, 0, 0]",0.0,2020-04-03
"Garfield, Utah","[ 1.78175766e+01 -6.65191614e-01  3.53293463e-14 -7.48361471e+00
  1.00000000e+00]",1.6882189155968614e-29,[-1.31466480e-17  9.99992769e-01  1.00000000e+00],2.1222486992241924e-05,2020-03-28
"Grand, Utah",[-619.29814909   -1.0677348    33.03482908   26.97717656    1.        ],51728.2155813333,[-5.57737797e-15  8.84874438e-01  1.00000000e+00],inf,2020-04-03
"Iron, Utah",[ 0.70487991 -0.41623243 13.09543113  9.95449247  0.79585479],1663426405375.4988,"[0, 0, 0]",0.0,2020-03-23
"Juab, Utah","[ 2.94799720e-08 -1.15597326e+00  1.33667196e+00  1.70531075e+01
  6.96090742e-01]",308.8825069052642,"[0, 0, 0]",0.0,2020-04-03
"Kane, Utah",[190.19440922  -0.522984     2.44365028  -6.06881673   0.64986049],2.60205084478665e+16,"[0, 0, 0]",0.0,2020-04-02
"Millard, Utah",[-9.5830069  -6.05775732 32.17479499 16.88594654  3.15379169],0.008343195281105754,"[0, 0, 0]",0.0,2020-04-03
"Morgan, Utah",[12.566122   -0.76739236  5.09812616  4.25012664  2.06205945],483237072097607.4,"[0, 0, 0]",0.0,2020-03-26
"Piute, Utah",,,,,
"Rich, Utah",,,,,
"Salt Lake, Utah","[ 1.41368768e+01 -1.76966705e-01  1.50267856e+03  2.57851712e+01
 -9.94144519e+00]",1875581582356.5525,[ 3.61002669e+01  7.45602517e-02 -9.62499443e+01],26.682159426919977,2020-02-25
"San Juan, Utah",[0 0 0 0 0],0.0,[ 4.10007622  0.05215783 -1.14290926],0.02301749550343975,2020-03-28
"Sanpete, Utah",,,,,
"Sevier, Utah",[ 0.99999989 -1.99999774 49.99999998  9.99999979  1.9999999 ],inf,"[0, 0, 0]",0.0,2020-04-15
"Summit, Utah","[ 3.47976153e+00 -1.77973381e-01  3.48954849e+02  8.44460860e+00
 -1.88788557e+01]",197504090184.7215,"[0, 0, 0]",0.0,2020-03-14
"Tooele, Utah",[ 6.72700866 -0.15209402 50.1054145  10.14589784 -1.15560208],2244828088.082275,[ 10.30277367   0.05263578 -11.28998709],0.037283457633155076,2020-03-16
"Uintah, Utah",[19.65284102 -1.72041238  4.54273115  9.95439938  0.97503359],117097402313469.86,[ 1.22008744  0.09742418 -0.83774832],0.0219371997356832,2020-03-27
"Utah, Utah","[ 1.87350430e+01 -2.99578922e-01  3.46670173e+02  1.03589605e+01
  5.31032037e-02]",24857878291637.914,[ 9.26440943e+01  5.50596478e-02 -1.22492826e+02],13.175407178077926,2020-03-15
"Wasatch, Utah",[  2.69311677  -0.18215725 121.31795689  10.21225742  -7.94571685],311225752446.14905,[ 5.06832237e+02  7.23852067e-03 -5.15694862e+02],0.743575246522798,2020-03-16
"Washington, Utah",[10.68438423 -0.21199082 42.43707752 18.17753549  0.47010233],3931861534046.766,[1.60263052e-16 9.99999879e-01 1.09834754e+01],0.5900692790328259,2020-03-06
"Wayne, Utah",,,,,
"Weber, Utah",[ 6.1061776  -0.24798311 98.97813561 15.53618821  0.27584278],1581175270331.3684,[ 3.48606705e+01  4.12611615e-02 -4.34204152e+01],1.292994245636439,2020-03-10
